location,lat,long,alt,year,bloom_date,bloom_doy
South Korea/Jangheung,34.68875,126.91949,45.02,1989,4/6/89,96
South Korea/Jangheung,34.68875,126.91949,45.02,1990,4/2/90,92
South Korea/Jangheung,34.68875,126.91949,45.02,1991,4/8/91,98
South Korea/Jangheung,34.68875,126.91949,45.02,1992,4/5/92,96
South Korea/Jangheung,34.68875,126.91949,45.02,1993,4/7/93,97
South Korea/Jangheung,34.68875,126.91949,45.02,1994,4/9/94,99
South Korea/Haenam,34.55375,126.56907,16.36,1980,4/1/80,92
South Korea/Haenam,34.55375,126.56907,16.36,1981,4/9/81,99
South Korea/Haenam,34.55375,126.56907,16.36,1982,4/5/82,95
South Korea/Haenam,34.55375,126.56907,16.36,1983,4/8/83,98
South Korea/Haenam,34.55375,126.56907,16.36,1984,4/16/84,107
South Korea/Haenam,34.55375,126.56907,16.36,1985,4/4/85,94
South Korea/Haenam,34.55375,126.56907,16.36,1986,4/8/86,98
South Korea/Haenam,34.55375,126.56907,16.36,1987,4/9/87,99
South Korea/Haenam,34.55375,126.56907,16.36,1988,4/14/88,105
South Korea/Haenam,34.55375,126.56907,16.36,1989,3/21/89,80
South Korea/Haenam,34.55375,126.56907,16.36,1990,4/9/90,99
South Korea/Haenam,34.55375,126.56907,16.36,1991,4/14/91,104
South Korea/Haenam,34.55375,126.56907,16.36,1992,4/8/92,99
South Korea/Haenam,34.55375,126.56907,16.36,1993,4/11/93,101
South Korea/Haenam,34.55375,126.56907,16.36,1994,4/12/94,102
South Korea/Goheung,34.61826,127.27572,51.91,1980,4/21/80,112
South Korea/Goheung,34.61826,127.27572,51.91,1981,4/19/81,109
South Korea/Goheung,34.61826,127.27572,51.91,1982,4/15/82,105
South Korea/Goheung,34.61826,127.27572,51.91,1983,4/16/83,106
South Korea/Goheung,34.61826,127.27572,51.91,1984,4/19/84,110
South Korea/Goheung,34.61826,127.27572,51.91,1985,4/12/85,102
South Korea/Goheung,34.61826,127.27572,51.91,1986,4/1/86,91
South Korea/Goheung,34.61826,127.27572,51.91,1987,4/9/87,99
South Korea/Goheung,34.61826,127.27572,51.91,1988,4/14/88,105
South Korea/Goheung,34.61826,127.27572,51.91,1989,4/4/89,94
South Korea/Goheung,34.61826,127.27572,51.91,1990,3/31/90,90
South Korea/Goheung,34.61826,127.27572,51.91,1991,4/13/91,103
South Korea/Goheung,34.61826,127.27572,51.91,1992,3/31/92,91
South Korea/Goheung,34.61826,127.27572,51.91,1993,4/1/93,91
South Korea/Goheung,34.61826,127.27572,51.91,1994,4/1/94,91
South Korea/Yeongju,36.87188,128.51696,210.79,1980,4/2/80,93
South Korea/Yeongju,36.87188,128.51696,210.79,1981,4/16/81,106
South Korea/Yeongju,36.87188,128.51696,210.79,1982,4/16/82,106
South Korea/Yeongju,36.87188,128.51696,210.79,1983,4/15/83,105
South Korea/Yeongju,36.87188,128.51696,210.79,1984,4/23/84,114
South Korea/Yeongju,36.87188,128.51696,210.79,1985,4/18/85,108
South Korea/Yeongju,36.87188,128.51696,210.79,1986,4/21/86,111
South Korea/Yeongju,36.87188,128.51696,210.79,1987,4/16/87,106
South Korea/Yeongju,36.87188,128.51696,210.79,1988,4/17/88,108
South Korea/Yeongju,36.87188,128.51696,210.79,1989,4/12/89,102
South Korea/Yeongju,36.87188,128.51696,210.79,1990,4/13/90,103
South Korea/Yeongju,36.87188,128.51696,210.79,1991,4/2/91,92
South Korea/Yeongju,36.87188,128.51696,210.79,1992,4/12/92,103
South Korea/Yeongju,36.87188,128.51696,210.79,1993,4/13/93,103
South Korea/Yeongju,36.87188,128.51696,210.79,1994,4/11/94,101
South Korea/Mungyeong,36.62727,128.148,170.61,1984,4/2/84,93
South Korea/Mungyeong,36.62727,128.148,170.61,1986,4/22/86,112
South Korea/Mungyeong,36.62727,128.148,170.61,1987,4/13/87,103
South Korea/Mungyeong,36.62727,128.148,170.61,1988,4/19/88,110
South Korea/Mungyeong,36.62727,128.148,170.61,1989,4/6/89,96
South Korea/Mungyeong,36.62727,128.148,170.61,1990,4/9/90,99
South Korea/Mungyeong,36.62727,128.148,170.61,1991,4/14/91,104
South Korea/Mungyeong,36.62727,128.148,170.61,1992,4/5/92,96
South Korea/Mungyeong,36.62727,128.148,170.61,1993,4/23/93,113
South Korea/Mungyeong,36.62727,128.148,170.61,1994,4/14/94,104
South Korea/Yeongdeok,36.53331,129.40936,40.61,1980,4/12/80,103
South Korea/Yeongdeok,36.53331,129.40936,40.61,1981,4/21/81,111
South Korea/Yeongdeok,36.53331,129.40936,40.61,1982,4/8/82,98
South Korea/Yeongdeok,36.53331,129.40936,40.61,1983,4/12/83,102
South Korea/Yeongdeok,36.53331,129.40936,40.61,1984,4/23/84,114
South Korea/Yeongdeok,36.53331,129.40936,40.61,1985,4/18/85,108
South Korea/Yeongdeok,36.53331,129.40936,40.61,1986,4/17/86,107
South Korea/Yeongdeok,36.53331,129.40936,40.61,1987,4/13/87,103
South Korea/Yeongdeok,36.53331,129.40936,40.61,1988,4/19/88,110
South Korea/Yeongdeok,36.53331,129.40936,40.61,1989,4/11/89,101
South Korea/Yeongdeok,36.53331,129.40936,40.61,1990,4/1/90,91
South Korea/Yeongdeok,36.53331,129.40936,40.61,1991,4/18/91,108
South Korea/Yeongdeok,36.53331,129.40936,40.61,1992,4/9/92,100
South Korea/Yeongdeok,36.53331,129.40936,40.61,1993,4/12/93,102
South Korea/Yeongdeok,36.53331,129.40936,40.61,1994,4/11/94,101
South Korea/Yeongdeok,36.53331,129.40936,40.61,1995,4/9/95,99
South Korea/Uiseong,36.35611,128.688,81.81,1980,4/18/80,109
South Korea/Uiseong,36.35611,128.688,81.81,1981,4/16/81,106
South Korea/Uiseong,36.35611,128.688,81.81,1982,4/14/82,104
South Korea/Uiseong,36.35611,128.688,81.81,1983,4/1/83,91
South Korea/Uiseong,36.35611,128.688,81.81,1984,4/19/84,110
South Korea/Uiseong,36.35611,128.688,81.81,1985,4/14/85,104
South Korea/Uiseong,36.35611,128.688,81.81,1986,4/19/86,109
South Korea/Uiseong,36.35611,128.688,81.81,1987,4/16/87,106
South Korea/Uiseong,36.35611,128.688,81.81,1988,4/24/88,115
South Korea/Uiseong,36.35611,128.688,81.81,1989,4/13/89,103
South Korea/Uiseong,36.35611,128.688,81.81,1990,4/1/90,91
South Korea/Uiseong,36.35611,128.688,81.81,1991,4/17/91,107
South Korea/Uiseong,36.35611,128.688,81.81,1992,4/8/92,99
South Korea/Uiseong,36.35611,128.688,81.81,1993,4/14/93,104
South Korea/Uiseong,36.35611,128.688,81.81,1994,4/13/94,103
South Korea/Gumi,36.13,128.32,48.88,1980,4/14/80,105
South Korea/Gumi,36.13,128.32,48.88,1981,4/12/81,102
South Korea/Gumi,36.13,128.32,48.88,1982,4/7/82,97
South Korea/Gumi,36.13,128.32,48.88,1983,4/7/83,97
South Korea/Gumi,36.13,128.32,48.88,1984,4/21/84,112
South Korea/Gumi,36.13,128.32,48.88,1985,4/15/85,105
South Korea/Gumi,36.13,128.32,48.88,1986,4/17/86,107
South Korea/Gumi,36.13,128.32,48.88,1987,4/13/87,103
South Korea/Gumi,36.13,128.32,48.88,1988,4/17/88,108
South Korea/Gumi,36.13,128.32,48.88,1989,4/9/89,99
South Korea/Gumi,36.13,128.32,48.88,1990,4/2/90,92
South Korea/Gumi,36.13,128.32,48.88,1991,4/16/91,106
South Korea/Gumi,36.13,128.32,48.88,1992,4/5/92,96
South Korea/Gumi,36.13,128.32,48.88,1993,4/11/93,101
South Korea/Gumi,36.13,128.32,48.88,1994,4/9/94,99
South Korea/Yeongcheon,35.97743,128.95141,93.8,1980,4/17/80,108
South Korea/Yeongcheon,35.97743,128.95141,93.8,1981,4/17/81,107
South Korea/Yeongcheon,35.97743,128.95141,93.8,1982,4/16/82,106
South Korea/Yeongcheon,35.97743,128.95141,93.8,1983,4/12/83,102
South Korea/Yeongcheon,35.97743,128.95141,93.8,1984,4/2/84,93
South Korea/Yeongcheon,35.97743,128.95141,93.8,1985,4/16/85,106
South Korea/Yeongcheon,35.97743,128.95141,93.8,1986,4/12/86,102
South Korea/Yeongcheon,35.97743,128.95141,93.8,1987,4/9/87,99
South Korea/Yeongcheon,35.97743,128.95141,93.8,1988,4/15/88,106
South Korea/Yeongcheon,35.97743,128.95141,93.8,1989,4/9/89,99
South Korea/Yeongcheon,35.97743,128.95141,93.8,1990,4/6/90,96
South Korea/Yeongcheon,35.97743,128.95141,93.8,1991,4/13/91,103
South Korea/Yeongcheon,35.97743,128.95141,93.8,1992,4/9/92,100
South Korea/Yeongcheon,35.97743,128.95141,93.8,1993,4/6/93,96
South Korea/Yeongcheon,35.97743,128.95141,93.8,1994,4/7/94,97
South Korea/Yeongcheon,35.97743,128.95141,93.8,1995,4/12/95,102
South Korea/Geochang,35.6674,127.909,225.95,1980,4/15/80,106
South Korea/Geochang,35.6674,127.909,225.95,1981,4/14/81,104
South Korea/Geochang,35.6674,127.909,225.95,1982,4/8/82,98
South Korea/Geochang,35.6674,127.909,225.95,1983,4/16/83,106
South Korea/Geochang,35.6674,127.909,225.95,1984,4/2/84,93
South Korea/Geochang,35.6674,127.909,225.95,1985,4/19/85,109
South Korea/Geochang,35.6674,127.909,225.95,1986,4/18/86,108
South Korea/Geochang,35.6674,127.909,225.95,1987,4/14/87,104
South Korea/Geochang,35.6674,127.909,225.95,1988,4/18/88,109
South Korea/Geochang,35.6674,127.909,225.95,1989,4/11/89,101
South Korea/Geochang,35.6674,127.909,225.95,1990,4/11/90,101
South Korea/Geochang,35.6674,127.909,225.95,1991,4/16/91,106
South Korea/Geochang,35.6674,127.909,225.95,1992,4/1/92,92
South Korea/Geochang,35.6674,127.909,225.95,1993,4/14/93,104
South Korea/Geochang,35.6674,127.909,225.95,1994,4/15/94,105
South Korea/Hapcheon,35.56503,128.16986,32,1980,4/1/80,92
South Korea/Hapcheon,35.56503,128.16986,32,1981,4/7/81,97
South Korea/Hapcheon,35.56503,128.16986,32,1982,4/3/82,93
South Korea/Hapcheon,35.56503,128.16986,32,1984,4/17/84,108
South Korea/Hapcheon,35.56503,128.16986,32,1985,4/12/85,102
South Korea/Hapcheon,35.56503,128.16986,32,1986,4/8/86,98
South Korea/Hapcheon,35.56503,128.16986,32,1987,4/6/87,96
South Korea/Hapcheon,35.56503,128.16986,32,1988,4/12/88,103
South Korea/Hapcheon,35.56503,128.16986,32,1989,4/14/89,104
South Korea/Hapcheon,35.56503,128.16986,32,1990,4/4/90,94
South Korea/Hapcheon,35.56503,128.16986,32,1991,4/13/91,103
South Korea/Hapcheon,35.56503,128.16986,32,1992,4/2/92,93
South Korea/Hapcheon,35.56503,128.16986,32,1993,4/5/93,95
South Korea/Hapcheon,35.56503,128.16986,32,1994,4/4/94,94
South Korea/Miryang,35.49148,128.7441,11.21,1980,4/11/80,102
South Korea/Miryang,35.49148,128.7441,11.21,1981,4/8/81,98
South Korea/Miryang,35.49148,128.7441,11.21,1982,4/3/82,93
South Korea/Miryang,35.49148,128.7441,11.21,1983,4/9/83,99
South Korea/Miryang,35.49148,128.7441,11.21,1984,4/14/84,105
South Korea/Miryang,35.49148,128.7441,11.21,1985,4/1/85,91
South Korea/Miryang,35.49148,128.7441,11.21,1986,4/8/86,98
South Korea/Miryang,35.49148,128.7441,11.21,1987,4/8/87,98
South Korea/Miryang,35.49148,128.7441,11.21,1988,4/12/88,103
South Korea/Miryang,35.49148,128.7441,11.21,1989,4/4/89,94
South Korea/Miryang,35.49148,128.7441,11.21,1990,4/4/90,94
South Korea/Miryang,35.49148,128.7441,11.21,1991,4/11/91,101
South Korea/Miryang,35.49148,128.7441,11.21,1992,4/3/92,94
South Korea/Miryang,35.49148,128.7441,11.21,1993,4/6/93,96
South Korea/Miryang,35.49148,128.7441,11.21,1994,4/4/94,94
South Korea/Sancheong,35.41299,127.8791,138.07,1980,4/1/80,92
South Korea/Sancheong,35.41299,127.8791,138.07,1981,4/7/81,97
South Korea/Sancheong,35.41299,127.8791,138.07,1982,4/4/82,94
South Korea/Sancheong,35.41299,127.8791,138.07,1983,4/1/83,91
South Korea/Sancheong,35.41299,127.8791,138.07,1984,4/16/84,107
South Korea/Sancheong,35.41299,127.8791,138.07,1985,4/15/85,105
South Korea/Sancheong,35.41299,127.8791,138.07,1986,4/12/86,102
South Korea/Sancheong,35.41299,127.8791,138.07,1987,4/7/87,97
South Korea/Sancheong,35.41299,127.8791,138.07,1988,4/13/88,104
South Korea/Sancheong,35.41299,127.8791,138.07,1989,4/5/89,95
South Korea/Sancheong,35.41299,127.8791,138.07,1990,3/27/90,86
South Korea/Sancheong,35.41299,127.8791,138.07,1991,4/9/91,99
South Korea/Sancheong,35.41299,127.8791,138.07,1992,4/5/92,96
South Korea/Sancheong,35.41299,127.8791,138.07,1993,4/1/93,91
South Korea/Sancheong,35.41299,127.8791,138.07,1994,4/8/94,98
South Korea/Geoje,34.88818,128.60453,45.4,1980,4/1/80,92
South Korea/Geoje,34.88818,128.60453,45.4,1981,4/11/81,101
South Korea/Geoje,34.88818,128.60453,45.4,1982,4/5/82,95
South Korea/Geoje,34.88818,128.60453,45.4,1983,4/8/83,98
South Korea/Geoje,34.88818,128.60453,45.4,1984,4/15/84,106
South Korea/Geoje,34.88818,128.60453,45.4,1985,4/9/85,99
South Korea/Geoje,34.88818,128.60453,45.4,1986,4/1/86,91
South Korea/Geoje,34.88818,128.60453,45.4,1987,4/5/87,95
South Korea/Geoje,34.88818,128.60453,45.4,1989,3/27/89,86
South Korea/Geoje,34.88818,128.60453,45.4,1990,3/28/90,87
South Korea/Geoje,34.88818,128.60453,45.4,1991,4/14/91,104
South Korea/Geoje,34.88818,128.60453,45.4,1992,4/6/92,97
South Korea/Geoje,34.88818,128.60453,45.4,1993,4/5/93,95
South Korea/Geoje,34.88818,128.60453,45.4,1994,4/17/94,107
South Korea/Namhae,34.81662,127.92641,45.71,1980,4/5/80,96
South Korea/Namhae,34.81662,127.92641,45.71,1981,4/7/81,97
South Korea/Namhae,34.81662,127.92641,45.71,1982,4/3/82,93
South Korea/Namhae,34.81662,127.92641,45.71,1983,4/7/83,97
South Korea/Namhae,34.81662,127.92641,45.71,1984,4/14/84,105
South Korea/Namhae,34.81662,127.92641,45.71,1985,4/13/85,103
South Korea/Namhae,34.81662,127.92641,45.71,1986,4/6/86,96
South Korea/Namhae,34.81662,127.92641,45.71,1987,4/3/87,93
South Korea/Namhae,34.81662,127.92641,45.71,1988,4/13/88,104
South Korea/Namhae,34.81662,127.92641,45.71,1989,4/4/89,94
South Korea/Namhae,34.81662,127.92641,45.71,1990,3/3/90,62
South Korea/Namhae,34.81662,127.92641,45.71,1991,4/11/91,101
South Korea/Namhae,34.81662,127.92641,45.71,1992,4/1/92,92
South Korea/Namhae,34.81662,127.92641,45.71,1993,4/6/93,96
South Korea/Namhae,34.81662,127.92641,45.71,1994,4/8/94,98
