name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,source
"38.25085,128.89098",2012-01-14,3.3,-3,0.3,-15.9,29.3,0,0,0,21,,38.9,38.9,18.2,9.9,1021.2,2.2,134.8,11.7,6,2012-01-14T07:40:34,2012-01-14T17:26:02,obs
"38.25085,128.89098",2012-01-15,2,-2.5,-0.4,-9.6,50.3,0,0,0,20.5,,22.3,22.3,11.6,1.8,1020.9,22.5,116.4,10,5,2012-01-15T07:40:17,2012-01-15T17:27:04,obs
"38.25085,128.89098",2012-01-16,4.1,-2.6,0.7,-4.3,69.6,0.058,100,4.17,20,,14.8,14.8,8.9,3.6,1020.4,35.7,89.2,7.6,4,2012-01-16T07:39:57,2012-01-16T17:28:07,obs
"38.25085,128.89098",2012-01-17,6,1,2.9,-0.7,77.3,0.5,100,20.83,20,,14.8,14.8,9.5,5.4,1020.5,60.8,47.4,3.9,2,2012-01-17T07:39:36,2012-01-17T17:29:10,obs
"38.25085,128.89098",2012-01-18,5,-0.1,2.4,-2,73.1,0.2,100,8.33,20,,13,13,10.6,5.4,1022.8,47.6,105,9,5,2012-01-18T07:39:12,2012-01-18T17:30:14,obs
"38.25085,128.89098",2012-01-19,3.4,1,2.5,0.9,89.3,12.429,100,8.33,26,,14.8,14.8,10.5,6.5,1025.4,89,32.9,2.8,1,2012-01-19T07:38:46,2012-01-19T17:31:19,obs
"38.25085,128.89098",2012-01-20,6.1,1,2.7,0.8,87.4,10.264,100,8.33,34.5,,25.9,25.9,11.8,3.6,1025.4,84.1,43.7,3.9,2,2012-01-20T07:38:19,2012-01-20T17:32:24,obs
"38.25085,128.89098",2012-01-21,4.1,1,2.2,0.3,87.1,4.594,100,8.33,38.5,,16.6,16.6,9.3,3.6,1021.5,80.9,29.1,2.6,1,2012-01-21T07:37:49,2012-01-21T17:33:30,obs
"38.25085,128.89098",2012-01-22,2,-3.9,0.3,-7.9,56,0,0,0,38.5,,24.1,24.1,13.1,1.8,1019.4,36.5,130,11.4,5,2012-01-22T07:37:18,2012-01-22T17:34:37,obs
"38.25085,128.89098",2012-01-23,-3,-8,-5.7,-23.2,24.2,0,0,0,38,,29.5,29.5,21.6,14.6,1022.1,0,152.5,13.3,6,2012-01-23T07:36:44,2012-01-23T17:35:43,obs
"38.25085,128.89098",2012-01-24,-2,-9,-5.7,-23,24.5,0,0,0,38,,38.9,38.9,19.5,0,1021.2,3.4,150.5,12.9,6,2012-01-24T07:36:09,2012-01-24T17:36:50,obs
"38.25085,128.89098",2012-01-25,-2.3,-7.3,-5.2,-19.6,33.3,0,0,0,37.5,48.2,29.5,29.5,18.8,5.4,1019.6,5,153.9,13.3,6,2012-01-25T07:35:32,2012-01-25T17:37:57,obs
"38.25085,128.89098",2012-01-26,1,-6.3,-2.2,-14.2,40.1,0,0,0,37,,33.5,33.5,18.4,0,1022.2,12.7,106,9,4,2012-01-26T07:34:53,2012-01-26T17:39:05,obs
"38.25085,128.89098",2012-01-27,4,-2.6,0.9,-9.4,46.3,0,0,0,36.5,,16.9,16.9,10.8,1.8,1022.6,13,105,9,4,2012-01-27T07:34:12,2012-01-27T17:40:13,obs
"38.25085,128.89098",2012-01-28,1.1,-4.9,-1.3,-14.3,37.5,0,0,0,35.5,,22.3,22.3,10.1,4.1,1026.4,14.7,150.7,13.2,6,2012-01-28T07:33:29,2012-01-28T17:41:21,obs
"38.25085,128.89098",2012-01-29,1.1,-4,-1.5,-12.9,42.7,0,0,0,34.5,,16.2,16.2,10.9,6.8,1027.4,8.9,147.5,12.6,6,2012-01-29T07:32:45,2012-01-29T17:42:29,obs
"38.25085,128.89098",2012-01-30,0.4,-5.6,-2.5,-22.5,20.2,0,0,0,34,,27.7,27.7,14.9,5.4,1026.1,1.9,163,14,6,2012-01-30T07:31:58,2012-01-30T17:43:37,obs
"38.25085,128.89098",2012-01-31,2,-5.9,-2.7,-15,43.2,0.726,100,4.17,36.5,,29.5,29.5,16.7,5.4,1019.4,35.9,120.1,10.4,5,2012-01-31T07:31:10,2012-01-31T17:44:46,obs
"38.25085,128.89098",2012-02-01,-2.7,-11,-6.6,-20.2,33.5,0.297,100,4.17,38.5,,35.3,35.3,23.3,14.3,1019.7,4.3,163.3,14.1,6,2012-02-01T07:30:21,2012-02-01T17:45:54,obs
"38.25085,128.89098",2012-02-02,-4.7,-14.3,-9.5,-24,30.9,0,0,0,37.5,,40.7,40.7,22.2,11.9,1025.3,5.4,120.4,10.6,5,2012-02-02T07:29:29,2012-02-02T17:47:03,obs
"38.25085,128.89098",2012-02-03,-2.9,-10.4,-6.5,-23.1,26.4,0,0,0,36.5,70.2,50,50,30.3,13,1021.3,3.5,165.9,14.3,6,2012-02-03T07:28:36,2012-02-03T17:48:11,obs
"38.25085,128.89098",2012-02-04,2.2,-4,-0.7,-15.8,34.4,0.065,100,4.17,36,,37.1,37.1,21.9,5.4,1021.8,2.9,164.9,14.3,6,2012-02-04T07:27:42,2012-02-04T17:49:19,obs
"38.25085,128.89098",2012-02-05,6,-1,1.9,-18.7,21.1,0,0,0,35.5,,24.1,24.1,15.3,5.1,1022.3,19.3,113.1,9.8,5,2012-02-05T07:26:45,2012-02-05T17:50:28,obs
"38.25085,128.89098",2012-02-06,7,0,3.7,-9.1,39.4,0,0,0,34,,20.5,20.5,11.4,5.4,1015.5,52.6,109.1,9.4,6,2012-02-06T07:25:48,2012-02-06T17:51:36,obs
"38.25085,128.89098",2012-02-07,3.4,-8,-1.7,-17.3,31.8,0,0,0,32.5,,38.9,38.9,22.6,7.6,1011.8,9.1,178.4,15.4,7,2012-02-07T07:24:48,2012-02-07T17:52:44,obs
"38.25085,128.89098",2012-02-08,-2,-11,-6.9,-23.2,27.2,0,0,0,31.5,37.1,33.5,33.5,24.3,11.2,1017.6,3.5,169,14.6,6,2012-02-08T07:23:48,2012-02-08T17:53:52,obs
"38.25085,128.89098",2012-02-09,1.1,-7.2,-3.3,-19.3,28.7,0,0,0,31,51.8,31.3,31.3,22.1,13,1022.1,18.1,173.6,14.9,7,2012-02-09T07:22:46,2012-02-09T17:55:00,obs
"38.25085,128.89098",2012-02-10,2.2,-4.5,-1.1,-16,32,0,0,0,30.5,,27.7,27.7,17.7,8.8,1023.6,20.8,133.5,11.6,6,2012-02-10T07:21:42,2012-02-10T17:56:07,obs
"38.25085,128.89098",2012-02-11,3,-5.9,-1,-19.5,24.1,0,0,0,29.5,,31.3,31.3,20.9,10.8,1025.6,0.7,180.4,15.5,7,2012-02-11T07:20:37,2012-02-11T17:57:14,obs
"38.25085,128.89098",2012-02-12,4,-2.4,0.5,-12.3,39.2,0,0,0,28.5,,25.9,25.9,15.6,7.6,1028.4,7.6,182.4,15.8,7,2012-02-12T07:19:31,2012-02-12T17:58:22,obs
"38.25085,128.89098",2012-02-13,7.6,1.4,4,-10.6,35.3,0,0,0,26,,24.1,24.1,9.9,2,1023.3,45.1,126.3,11,5,2012-02-13T07:18:23,2012-02-13T17:59:28,obs
"38.25085,128.89098",2012-02-14,10.1,0.9,5.9,-8.3,36.7,0,0,0,25,,27.7,27.7,12.2,3.6,1017.9,16.6,136.6,11.7,6,2012-02-14T07:17:14,2012-02-14T18:00:35,obs
"38.25085,128.89098",2012-02-15,4.6,-1,1.5,-6.4,59.7,0,0,0,24,,16.6,16.6,11,6.7,1020.4,33.7,102.1,8.7,5,2012-02-15T07:16:04,2012-02-15T18:01:41,obs
"38.25085,128.89098",2012-02-16,3.1,-2.1,0.3,-19.6,21.4,0,0,0,23.5,,33.5,33.5,17.1,7.5,1019.3,5.2,184.8,15.9,7,2012-02-16T07:14:53,2012-02-16T18:02:47,obs
"38.25085,128.89098",2012-02-17,-0.9,-6.2,-3.6,-20,27.6,0,0,0,22.5,,33.5,33.5,21.6,14.7,1019.7,5.3,186.9,16.1,7,2012-02-17T07:13:40,2012-02-17T18:03:53,obs
"38.25085,128.89098",2012-02-18,0.1,-8.5,-4.2,-20.1,28.8,0,0,0,22,,27.7,27.7,19.3,12,1023.3,3.5,160.5,14,7,2012-02-18T07:12:26,2012-02-18T18:04:59,obs
"38.25085,128.89098",2012-02-19,2,-7.1,-2.3,-18.8,28.2,0,0,0,21.5,,29.5,29.5,19.6,9.4,1024,0,199.6,17.3,7,2012-02-19T07:11:12,2012-02-19T18:06:04,obs
"38.25085,128.89098",2012-02-20,6.7,-2.3,2.1,-13.8,30.4,0,0,0,20.5,,38.9,38.9,22.6,11.2,1023.7,0.3,185,16,7,2012-02-20T07:09:56,2012-02-20T18:07:09,obs
"38.25085,128.89098",2012-02-21,7,0.6,3.2,-6.3,51.4,0,0,0,19.5,,27.7,27.7,11.1,1.8,1024,31.1,66.3,5.7,3,2012-02-21T07:08:39,2012-02-21T18:08:13,obs
"38.25085,128.89098",2012-02-22,9.4,-1,3.7,-1.5,69.4,0,0,0,18.5,,22.3,22.3,10.5,2.8,1018,3.7,149.7,13.1,6,2012-02-22T07:07:21,2012-02-22T18:09:18,obs
"38.25085,128.89098",2012-02-23,9.9,3.1,6.3,-1,61.1,0,0,0,18,,31.3,31.3,15,5.4,1012,46.4,180,15.4,7,2012-02-23T07:06:02,2012-02-23T18:10:21,obs
"38.25085,128.89098",2012-02-24,5,2,3.4,-1,73.3,0.2,100,8.33,16,,20.1,20.1,10,3.6,1019.8,74.6,149.5,12.9,6,2012-02-24T07:04:42,2012-02-24T18:11:25,obs
"38.25085,128.89098",2012-02-25,2.3,-1,0.8,-0.9,89.1,12.855,100,8.33,14.6,,27.7,27.7,11.4,3.6,1016.9,72.5,95.3,8.2,3,2012-02-25T07:03:22,2012-02-25T18:12:28,obs
"38.25085,128.89098",2012-02-26,-0.9,-3,-1.9,-4,85.7,8.438,100,8.33,14.6,,20.5,20.5,10.2,3.6,1022.4,86.3,80.4,6.9,3,2012-02-26T07:02:00,2012-02-26T18:13:31,obs
"38.25085,128.89098",2012-02-27,1.3,-6,-2.3,-9.4,60.4,0,0,0,12.4,,16.6,16.6,9.6,3,1026.1,7.5,216.4,18.7,8,2012-02-27T07:00:38,2012-02-27T18:14:34,obs
"38.25085,128.89098",2012-02-28,6,-4.4,0.6,-8,53.5,0,0,0,9,,16.6,16.6,8,1.8,1025,38,117.5,10.3,5,2012-02-28T06:59:14,2012-02-28T18:15:36,obs
"38.25085,128.89098",2012-02-29,7.8,-0.8,3.9,-4.4,56.1,0,0,0,11.1,,16.9,16.9,9.4,3.4,1022.1,16.6,205.5,17.7,7,2012-02-29T06:57:51,2012-02-29T18:16:38,obs
"38.25085,128.89098",2012-03-01,8.1,3,5.3,-2,61,0.4,100,8.33,13.5,,18.4,18.4,8,1.8,1019.6,31.7,184,15.9,7,2012-03-01T06:56:26,2012-03-01T18:17:40,obs
"38.25085,128.89098",2012-03-02,3.2,1,2.2,0.4,88.2,8.053,100,8.33,12,,24.1,24.1,13.3,5.4,1020.8,82.2,60,5.2,2,2012-03-02T06:55:00,2012-03-02T18:18:41,obs
"38.25085,128.89098",2012-03-03,2,0,0.9,-0.5,90.5,6.053,100,8.33,6.9,,14.8,14.8,8.8,5.9,1028.4,86.8,116.4,10,4,2012-03-03T06:53:34,2012-03-03T18:19:42,obs
"38.25085,128.89098",2012-03-04,3,1,1.9,0.4,89.9,3.098,100,8.33,11.5,,9.4,9.4,5.6,0,1027.5,92.5,80.7,7,3,2012-03-04T06:52:08,2012-03-04T18:20:43,obs
"38.25085,128.89098",2012-03-05,5.1,1,3.2,1.4,87.7,5.403,100,8.33,17.5,,20.5,20.5,9.7,4.6,1017.3,95.5,46.6,4.1,2,2012-03-05T06:50:40,2012-03-05T18:21:43,obs
"38.25085,128.89098",2012-03-06,7.1,0,3,-0.6,79,5.414,100,4.17,25.5,55.4,33.5,33.5,17.2,5.3,1008.5,59.3,159.5,13.9,7,2012-03-06T06:49:13,2012-03-06T18:22:44,obs
"38.25085,128.89098",2012-03-07,8.1,2,5,-3.4,55.5,0,0,0,22.5,,35.3,35.3,17.1,3.6,1015.3,21.2,196.5,17,7,2012-03-07T06:47:44,2012-03-07T18:23:43,obs
"38.25085,128.89098",2012-03-08,6,1,3.3,-7.2,46.7,0,0,0,20,,16.6,16.6,11.6,5.4,1020.1,33.3,159.6,13.7,6,2012-03-08T06:46:15,2012-03-08T18:24:43,obs
"38.25085,128.89098",2012-03-09,2.1,0.9,1.3,-1.4,83.3,6.306,100,8.33,12.5,,16.6,16.6,9.3,5.1,1022.6,86.3,79.3,6.8,3,2012-03-09T06:44:46,2012-03-09T18:25:42,obs
"38.25085,128.89098",2012-03-10,4.1,0.9,2.3,0.3,87.6,1.096,100,8.33,21,,16.6,16.6,6.3,0,1019.1,62.9,145.8,12.5,5,2012-03-10T06:43:16,2012-03-10T18:26:41,obs
"38.25085,128.89098",2012-03-11,3.9,-2,0.4,-13.5,35.3,0,0,0,19.5,64.8,38.9,38.9,27.2,15.8,1016.7,13,218.8,18.9,8,2012-03-11T06:41:46,2012-03-11T18:27:40,obs
"38.25085,128.89098",2012-03-12,1.2,-4.3,-1.3,-12.4,43.5,0,0,0,18,,20.5,20.5,13.2,5.4,1024.4,6.5,236.1,20.2,8,2012-03-12T06:40:15,2012-03-12T18:28:39,obs
"38.25085,128.89098",2012-03-13,5.3,-3.1,1.8,-11.7,36.9,0,0,0,17,,25.9,25.9,13.7,7.7,1024,0.5,241.4,20.6,8,2012-03-13T06:38:45,2012-03-13T18:29:37,obs
"38.25085,128.89098",2012-03-14,8.2,2,5.2,-5.3,47.4,0,0,0,16.5,,46.4,46.4,21.1,7.6,1021.1,24,201.8,17.5,7,2012-03-14T06:37:13,2012-03-14T18:30:36,obs
"38.25085,128.89098",2012-03-15,7,1,4.2,-4,56.1,0,0,0,15,,16.6,16.6,12,4.5,1027.2,6.8,233.7,19.9,8,2012-03-15T06:35:42,2012-03-15T18:31:34,obs
"38.25085,128.89098",2012-03-16,10.2,1.6,6.2,0.3,66.4,0.039,100,4.17,12,,15,15,7.8,1.8,1017.9,52.9,192.7,16.6,7,2012-03-16T06:34:10,2012-03-16T18:32:31,obs
"38.25085,128.89098",2012-03-17,9.5,5.9,7.4,3.9,78.8,3.547,100,4.17,6,,11.2,11.2,6,0,1010.9,67.2,133.3,11.5,6,2012-03-17T06:32:38,2012-03-17T18:33:29,obs
"38.25085,128.89098",2012-03-18,7,-1,3,1.4,89.1,15.851,100,8.33,5.9,,18.8,18.8,8.3,0,1014.7,79.3,68.8,5.8,3,2012-03-18T06:31:06,2012-03-18T18:34:26,obs
"38.25085,128.89098",2012-03-19,6,-3,2.1,-4.8,66.7,1.062,100,4.17,6.3,,20.5,20.5,8,0,1018.9,32.3,203.1,17.4,7,2012-03-19T06:29:34,2012-03-19T18:35:24,obs
"38.25085,128.89098",2012-03-20,5.5,-0.6,3.2,-11.4,34.8,0,0,0,4,,16.6,16.6,11.7,5.4,1017.2,0.4,260.6,22.5,9,2012-03-20T06:28:01,2012-03-20T18:36:21,obs
"38.25085,128.89098",2012-03-21,13,1,6.9,-13.4,23.8,0,0,0,2,,46.4,46.4,20.1,11.2,1018.5,18,258.7,22.3,9,2012-03-21T06:26:29,2012-03-21T18:37:18,obs
"38.25085,128.89098",2012-03-22,13,6,8.6,-4.4,42.5,1.7,100,33.33,,66.6,35.3,35.3,15.5,5.4,1017.8,45.3,224.1,19.3,8,2012-03-22T06:24:56,2012-03-22T18:38:15,obs
"38.25085,128.89098",2012-03-23,7,1,4.5,2,84.4,27.648,100,8.33,13,,24.1,24.1,10.1,0,1011.8,65.6,69.1,6.1,3,2012-03-23T06:23:23,2012-03-23T18:39:11,obs
"38.25085,128.89098",2012-03-24,6.2,1,3.3,-4,63.7,10.577,100,4.17,33,61.2,46.4,46.4,19.7,1.8,1005.9,47.8,228.1,19.6,9,2012-03-24T06:21:51,2012-03-24T18:40:08,obs
"38.25085,128.89098",2012-03-25,6.6,2,4.1,-9.8,36.6,0,0,0,28.5,53.6,33.5,33.5,22.6,7.6,1013.1,18.4,263.7,22.7,9,2012-03-25T06:20:18,2012-03-25T18:41:04,obs
"38.25085,128.89098",2012-03-26,10,0.2,5.1,-10.1,33.7,0,0,0,22,,38.9,38.9,19.2,3.6,1019.4,0.1,273.4,23.8,9,2012-03-26T06:18:45,2012-03-26T18:42:01,obs
"38.25085,128.89098",2012-03-27,14.1,5,9.3,-9,27.7,0,0,0,15,,51.8,51.8,33.1,18.4,1017.7,4,249.7,21.6,8,2012-03-27T06:17:13,2012-03-27T18:42:57,obs
"38.25085,128.89098",2012-03-28,12,4,8.7,0,55.1,0,0,0,10,,31.3,31.3,14.2,4.1,1023.8,10.2,259.5,22.4,8,2012-03-28T06:15:41,2012-03-28T18:43:53,obs
"38.25085,128.89098",2012-03-29,17,5.1,13,-6,28.4,0.1,100,4.17,7,57.2,42.5,42.5,16.4,1.8,1018.5,37.8,160.6,14,6,2012-03-29T06:14:08,2012-03-29T18:44:50,obs
"38.25085,128.89098",2012-03-30,17.2,10,14.7,2.5,44.7,0.664,100,4.17,,57.2,27.7,27.7,15.8,3.6,1009.9,64.3,137.1,12,5,2012-03-30T06:12:36,2012-03-30T18:45:46,obs
"38.25085,128.89098",2012-03-31,9.2,2.6,6.1,-5,48.3,0.203,100,4.17,,,24.1,24.1,17.4,3.6,1011.8,46.6,224,19.4,8,2012-03-31T06:11:04,2012-03-31T18:46:42,obs
"38.25085,128.89098",2012-04-01,8.1,1.6,4.5,-10.3,35.2,0,0,0,,,22.3,22.3,14.6,3.6,1019.5,6.6,283.7,24.6,9,2012-04-01T06:09:33,2012-04-01T18:47:38,obs
"38.25085,128.89098",2012-04-02,9.3,4,6.4,-3.1,55.4,3.503,100,4.17,,,14.8,14.8,9.1,3.6,1017.5,73.7,128.6,11,6,2012-04-02T06:08:01,2012-04-02T18:48:34,obs
"38.25085,128.89098",2012-04-03,5,0,2.7,-0.3,82.9,46.43,100,8.33,3.9,,40.7,40.7,20.7,7.6,1001.5,74.5,84.4,7.3,3,2012-04-03T06:06:30,2012-04-03T18:49:30,obs
"38.25085,128.89098",2012-04-04,14,3,7.2,-2.6,51,0.1,100,4.17,2.8,61.2,38.9,38.9,20.2,3.6,1007,12.8,261.7,22.7,9,2012-04-04T06:04:59,2012-04-04T18:50:26,obs
"38.25085,128.89098",2012-04-05,10,5,7.7,-5.2,41.3,0,0,0,,48.2,35.3,35.3,18.6,5.4,1008.1,20.3,270.4,23.2,9,2012-04-05T06:03:29,2012-04-05T18:51:22,obs
"38.25085,128.89098",2012-04-06,8,2.7,5.3,-6.5,43.8,0.161,100,4.17,,48.2,27.7,27.7,16.9,7.6,1012.7,28.9,222.4,19.2,7,2012-04-06T06:01:59,2012-04-06T18:52:18,obs
"38.25085,128.89098",2012-04-07,10,1.2,4.4,-6.4,47,0,0,0,,,25.9,25.9,13.1,7.6,1019.6,8.3,298.4,25.9,10,2012-04-07T06:00:29,2012-04-07T18:53:14,obs
"38.25085,128.89098",2012-04-08,20.5,7.5,14.6,-2.7,31,0,0,0,,98.3,72.4,72.4,39,14.8,1011.9,6.7,262.8,22.9,9,2012-04-08T05:59:00,2012-04-08T18:54:10,obs
"38.25085,128.89098",2012-04-09,20,11,15.5,3.2,46.3,0,0,0,,81.4,41.4,41.4,15.5,1.8,1016.1,3,290.2,25,9,2012-04-09T05:57:31,2012-04-09T18:55:06,obs
"38.25085,128.89098",2012-04-10,19,11,15.4,2.9,46,0.13,100,4.17,,,22.3,22.3,8.9,3.6,1014.2,43.1,117.2,10.1,6,2012-04-10T05:56:03,2012-04-10T18:56:02,obs
"38.25085,128.89098",2012-04-11,11.8,6,9.3,7.3,87.8,4.164,100,8.33,,,24.1,24.1,5.7,0,1004.2,79.6,103.8,8.9,4,2012-04-11T05:54:35,2012-04-11T18:56:58,obs
"38.25085,128.89098",2012-04-12,15.9,5,10.9,-1.2,49.6,0,0,0,,77.8,53.6,53.6,20.7,1.8,1005.7,38.6,147.8,12.7,6,2012-04-12T05:53:08,2012-04-12T18:57:54,obs
"38.25085,128.89098",2012-04-13,13.3,8,11,2.5,57.2,0.6,100,16.67,,,31.3,31.3,14.7,1.8,1011.1,34.4,175.8,15.2,8,2012-04-13T05:51:41,2012-04-13T18:58:51,obs
"38.25085,128.89098",2012-04-14,17.7,9.2,14.2,1.8,43.6,0,0,0,,,16.6,16.6,9.8,3.6,1010.7,1.5,295.6,25.4,9,2012-04-14T05:50:15,2012-04-14T18:59:47,obs
"38.25085,128.89098",2012-04-15,19.2,13.3,16.5,3.2,41.6,0,0,0,,,16.6,16.6,8.2,0,1009.6,25.3,263.1,22.8,9,2012-04-15T05:48:50,2012-04-15T19:00:43,obs
"38.25085,128.89098",2012-04-16,18,7,12,2.3,55.2,0,0,0,,,17.8,17.8,8.9,1.8,1012,41.9,215.9,18.9,8,2012-04-16T05:47:25,2012-04-16T19:01:39,obs
"38.25085,128.89098",2012-04-17,13.5,4.6,9.6,3.4,65.4,0,0,0,,,27.7,27.7,13.2,0,1015.4,8.7,299.8,26,9,2012-04-17T05:46:01,2012-04-17T19:02:35,obs
"38.25085,128.89098",2012-04-18,14.8,6.8,10.5,6.9,79,0,0,0,,,24.1,24.1,10.2,0,1017.3,31.9,277.4,24,9,2012-04-18T05:44:38,2012-04-18T19:03:32,obs
"38.25085,128.89098",2012-04-19,13.5,8,10.9,8.2,83.6,0,0,0,,,20.5,20.5,9.1,0,1022.1,54.2,256.8,22.3,9,2012-04-19T05:43:15,2012-04-19T19:04:28,obs
"38.25085,128.89098",2012-04-20,12.1,9,10.2,7.4,83.1,0,0,0,,,13,13,6.7,0,1025.2,90,266.7,23.1,9,2012-04-20T05:41:54,2012-04-20T19:05:24,obs
"38.25085,128.89098",2012-04-21,10,7,8.4,6.4,87.5,45.453,100,8.33,,,20.5,20.5,10.1,0,1018.8,99.3,42.4,3.6,1,2012-04-21T05:40:33,2012-04-21T19:06:21,obs
"38.25085,128.89098",2012-04-22,15,9,11.4,7.7,79.7,20.123,100,4.17,,55.4,33.5,33.5,13.2,0,1003,61.1,258.5,22.3,8,2012-04-22T05:39:13,2012-04-22T19:07:17,obs
"38.25085,128.89098",2012-04-23,22.5,12,16.8,7,53.6,0.065,100,4.17,,38.9,42.5,42.5,23.2,5.4,1007.7,23.7,289,24.9,9,2012-04-23T05:37:53,2012-04-23T19:08:14,obs
"38.25085,128.89098",2012-04-24,25,15,19.5,6.7,45,0,0,0,,,35.3,35.3,16,0,1010.8,12.8,291.3,25.3,9,2012-04-24T05:36:35,2012-04-24T19:09:10,obs
"38.25085,128.89098",2012-04-25,13.2,10,11,10.1,94.4,10.456,100,4.17,,,14.8,14.8,6.5,0,1004.5,90.6,85.6,7.4,3,2012-04-25T05:35:18,2012-04-25T19:10:06,obs
"38.25085,128.89098",2012-04-26,17.5,10,13.8,1.6,51,1.034,100,4.17,,61.2,42.5,42.5,19.6,3.6,999.9,26.3,325.8,28.3,10,2012-04-26T05:34:01,2012-04-26T19:11:03,obs
"38.25085,128.89098",2012-04-27,21,12,15.6,-1.2,33.6,0,0,0,,,22.3,22.3,13,3.2,1008.9,9.2,292.2,25.4,10,2012-04-27T05:32:46,2012-04-27T19:11:59,obs
"38.25085,128.89098",2012-04-28,22.2,15,18.3,0.8,33.1,0,0,0,,,33.5,33.5,16,7.6,1011.3,4.2,271.8,23.5,9,2012-04-28T05:31:32,2012-04-28T19:12:55,obs
"38.25085,128.89098",2012-04-29,19.3,13,16.5,5.9,51.4,0,0,0,,,24.1,24.1,8.7,0,1014,39.3,231,20.1,8,2012-04-29T05:30:19,2012-04-29T19:13:52,obs
"38.25085,128.89098",2012-04-30,19,10.8,14.1,10.1,77.8,0,0,0,,,18.7,18.7,8.9,1.8,1012.8,7.7,314.8,27.2,10,2012-04-30T05:29:06,2012-04-30T19:14:48,obs
"38.25085,128.89098",2012-05-01,18,12,15.1,9.9,72.2,0,0,0,,,9.4,9.4,4.6,0,1010.7,44.6,197.4,17.2,6,2012-05-01T05:27:55,2012-05-01T19:15:44,obs
"38.25085,128.89098",2012-05-02,14.2,11,12.3,11.9,97.4,1.192,100,4.17,,,18.4,18.4,10.4,1.8,1009.8,79.6,181,15.6,5,2012-05-02T05:26:45,2012-05-02T19:16:40,obs
"38.25085,128.89098",2012-05-03,13.2,11,11.9,11.3,96.8,11.644,100,8.33,,,22.3,22.3,12.1,3.4,1006.8,74.3,147.6,12.7,5,2012-05-03T05:25:37,2012-05-03T19:17:36,obs
"38.25085,128.89098",2012-05-04,16.1,10.8,13.5,12,91.1,0.404,100,4.17,,,25.9,25.9,10.8,3.8,1005.4,22.4,323.3,27.9,10,2012-05-04T05:24:29,2012-05-04T19:18:32,obs
"38.25085,128.89098",2012-05-05,21.1,12,17.1,6.9,55,0.1,100,4.17,,,25.9,25.9,12.2,6.5,1002.7,28.8,323.9,27.9,10,2012-05-05T05:23:23,2012-05-05T19:19:27,obs
"38.25085,128.89098",2012-05-06,22,11.3,16.5,-0.2,35,0.404,100,4.17,,,24.1,24.1,16,5.4,1003.6,11.5,336,29.1,10,2012-05-06T05:22:18,2012-05-06T19:20:23,obs
"38.25085,128.89098",2012-05-07,23,14,18.8,-0.3,29.1,0,0,0,,,24.1,24.1,13.4,5.4,1004.6,10,317.9,27.2,10,2012-05-07T05:21:14,2012-05-07T19:21:18,obs
"38.25085,128.89098",2012-05-08,19,12,15.1,9,68.9,0,0,0,,,18.7,18.7,8.9,0,1007.7,13.9,294.5,25.7,9,2012-05-08T05:20:12,2012-05-08T19:22:13,obs
"38.25085,128.89098",2012-05-09,15.1,11,12.5,9.8,84.2,0,0,0,,,18.4,18.4,9.9,1.6,1013.6,47.2,299.9,25.9,9,2012-05-09T05:19:11,2012-05-09T19:23:08,obs
"38.25085,128.89098",2012-05-10,11.3,10,10.5,8.3,86.9,0.673,100,8.33,,,14.8,14.8,8.4,1.8,1019.3,83.3,150.9,13.1,5,2012-05-10T05:18:11,2012-05-10T19:24:03,obs
"38.25085,128.89098",2012-05-11,11.5,9,10.5,8.3,86.8,2.547,100,4.17,,,13,13,6.3,0,1019.1,92.3,200.8,17.5,7,2012-05-11T05:17:13,2012-05-11T19:24:57,obs
"38.25085,128.89098",2012-05-12,16.2,8,12.5,9.4,81.9,0,0,0,,,20.5,20.5,9.5,3.1,1014.6,30.1,311.9,27,10,2012-05-12T05:16:16,2012-05-12T19:25:51,obs
"38.25085,128.89098",2012-05-13,19,12,15.3,11.2,77.4,0.5,100,12.5,,,13,13,6.6,1.8,1010.8,55,249.3,21.7,9,2012-05-13T05:15:21,2012-05-13T19:26:45,obs
"38.25085,128.89098",2012-05-14,16,0,13.9,15.5,89.4,12.949,100,4.17,,,14.3,14.3,6.5,1.8,1009.4,77.4,122.6,10.5,5,2012-05-14T05:14:27,2012-05-14T19:27:38,obs
"38.25085,128.89098",2012-05-15,18,13,14.5,11.5,84.8,0,0,0,,,14.4,14.4,7.6,1.8,1003.4,33.7,303,26.3,10,2012-05-15T05:13:34,2012-05-15T19:28:31,obs
"38.25085,128.89098",2012-05-16,21,14,17.5,5.4,46,0.2,100,8.33,,,22.3,22.3,13.5,3.6,1002.1,21.4,313.7,27,10,2012-05-16T05:12:44,2012-05-16T19:29:24,obs
"38.25085,128.89098",2012-05-17,18.1,11,13.9,8.2,69.8,2.57,100,8.33,,,14.8,14.8,8.1,2,1002.5,43.2,161.2,14,5,2012-05-17T05:11:54,2012-05-17T19:30:16,obs
"38.25085,128.89098",2012-05-18,22,11.5,17.9,6.7,49.2,0,0,0,,,22.3,22.3,12.7,5.4,1010.6,1.4,338.3,29.4,10,2012-05-18T05:11:07,2012-05-18T19:31:07,obs
